section,artifact_path,artifact_type,n_rows,recover_fail_raw_key_present,recover_fail_numeric_vector,backend_fail_raw_key_present,backend_fail_numeric_vector,is_mixed_scheduler_bank,recover_fail_present,recover_fail_nan_count,recover_fail_all_zero,recover_fail_constant,recover_fail_frequency,backend_fail_present,backend_fail_nan_count,backend_fail_all_zero,backend_fail_constant,backend_fail_frequency,service_time_present_exact,service_time_derived_present,service_time_nan_count,service_time_constant,service_cost_present_exact,service_cost_derived_present,service_cost_nan_count,service_cost_constant,recover_fail_attack_frequency,recover_fail_clean_frequency,recover_corr_backend,recover_corr_product_proxy,recover_corr_additive_proxy,recover_corr_service_time,recover_corr_service_cost,holdout_id,budget,variant,served_attack_jobs,served_clean_jobs,served_recover_fail_attack_jobs,served_recover_fail_clean_jobs,served_recover_fail_attack_rate,served_recover_fail_clean_rate,served_backend_fail_attack_jobs,served_backend_fail_clean_jobs,served_backend_fail_attack_rate,served_backend_fail_clean_rate,served_recover_backend_corr
bank_field,metric/case14/mixed_bank_fit.npy,source_train_bank,218,True,True,True,True,True,True,0,True,True,0.0,True,0,False,False,0.04128440366972477,False,True,0,False,False,True,0,False,0.0,0.0,nan,nan,nan,nan,nan,,,,,,,,,,,,,,
bank_field,metric/case14/mixed_bank_eval.npy,source_val_bank,278,True,True,True,True,True,True,0,True,True,0.0,True,0,False,False,0.03597122302158273,False,True,0,False,False,True,0,False,0.0,0.0,nan,nan,nan,nan,nan,,,,,,,,,,,,,,
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfB_backloaded_1_seed20260522_off1200,2,native_unconstrained_retune,78,0,4,0,0.05128205128205128,0.0,60,0,0.7692307692307693,0.0,0.12734290799340264
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfC_interleaved_0_seed20260611_off1260,2,native_unconstrained_retune,56,0,5,0,0.08928571428571429,0.0,45,0,0.8035714285714286,0.0,0.1548067880042746
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfC_interleaved_1_seed20260612_off1320,2,native_unconstrained_retune,42,0,0,0,0.0,0.0,34,0,0.8095238095238095,0.0,nan
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfD_tailheavy_0_seed20260621_off1380,2,native_unconstrained_retune,64,0,2,0,0.03125,0.0,58,0,0.90625,0.0,0.05776712868787001
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfD_tailheavy_1_seed20260622_off1440,2,native_unconstrained_retune,30,0,1,0,0.03333333333333333,0.0,23,0,0.7666666666666667,0.0,0.10244389988519655
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfA_frontloaded_0_seed20260511_off1020,1,phase3_oracle_upgrade,1,0,1,0,1.0,0.0,1,0,1.0,0.0,nan
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfA_frontloaded_1_seed20260512_off1080,1,phase3_oracle_upgrade,0,0,0,0,0.0,0.0,0,0,0.0,0.0,
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfB_backloaded_0_seed20260521_off1140,1,phase3_oracle_upgrade,1,0,1,0,1.0,0.0,1,0,1.0,0.0,nan
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfB_backloaded_1_seed20260522_off1200,1,phase3_oracle_upgrade,1,0,0,0,0.0,0.0,1,0,1.0,0.0,nan
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfC_interleaved_0_seed20260611_off1260,1,phase3_oracle_upgrade,1,0,0,0,0.0,0.0,1,0,1.0,0.0,nan
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfC_interleaved_1_seed20260612_off1320,1,phase3_oracle_upgrade,0,0,0,0,0.0,0.0,0,0,0.0,0.0,
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfD_tailheavy_0_seed20260621_off1380,1,phase3_oracle_upgrade,1,0,0,0,0.0,0.0,1,0,1.0,0.0,nan
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfD_tailheavy_1_seed20260622_off1440,1,phase3_oracle_upgrade,0,0,0,0,0.0,0.0,0,0,0.0,0.0,
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfA_frontloaded_0_seed20260511_off1020,2,phase3_oracle_upgrade,45,0,4,0,0.08888888888888889,0.0,32,0,0.7111111111111111,0.0,0.1990832648452992
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfA_frontloaded_1_seed20260512_off1080,2,phase3_oracle_upgrade,89,1,5,0,0.056179775280898875,0.0,73,1,0.8202247191011236,1.0,0.11277677488692048
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfB_backloaded_0_seed20260521_off1140,2,phase3_oracle_upgrade,64,1,1,0,0.015625,0.0,43,1,0.671875,1.0,0.08635615996346961
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfB_backloaded_1_seed20260522_off1200,2,phase3_oracle_upgrade,78,0,4,0,0.05128205128205128,0.0,60,0,0.7692307692307693,0.0,0.12734290799340264
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfC_interleaved_0_seed20260611_off1260,2,phase3_oracle_upgrade,56,0,5,0,0.08928571428571429,0.0,45,0,0.8035714285714286,0.0,0.1548067880042746
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfC_interleaved_1_seed20260612_off1320,2,phase3_oracle_upgrade,42,0,0,0,0.0,0.0,34,0,0.8095238095238095,0.0,nan
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfD_tailheavy_0_seed20260621_off1380,2,phase3_oracle_upgrade,64,0,2,0,0.03125,0.0,58,0,0.90625,0.0,0.05776712868787001
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfD_tailheavy_1_seed20260622_off1440,2,phase3_oracle_upgrade,30,0,1,0,0.03333333333333333,0.0,23,0,0.7666666666666667,0.0,0.10244389988519655
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfA_frontloaded_0_seed20260511_off1020,1,phase3_proposed,2,0,1,0,0.5,0.0,2,0,1.0,0.0,nan
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfA_frontloaded_1_seed20260512_off1080,1,phase3_proposed,2,0,0,0,0.0,0.0,1,0,0.5,0.0,nan
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfB_backloaded_0_seed20260521_off1140,1,phase3_proposed,3,0,1,0,0.3333333333333333,0.0,3,0,1.0,0.0,nan
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfB_backloaded_1_seed20260522_off1200,1,phase3_proposed,0,0,0,0,0.0,0.0,0,0,0.0,0.0,
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfC_interleaved_0_seed20260611_off1260,1,phase3_proposed,2,0,0,0,0.0,0.0,1,0,0.5,0.0,nan
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfC_interleaved_1_seed20260612_off1320,1,phase3_proposed,3,1,0,0,0.0,0.0,3,1,1.0,1.0,nan
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfD_tailheavy_0_seed20260621_off1380,1,phase3_proposed,1,0,0,0,0.0,0.0,1,0,1.0,0.0,nan
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfD_tailheavy_1_seed20260622_off1440,1,phase3_proposed,0,0,0,0,0.0,0.0,0,0,0.0,0.0,
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfA_frontloaded_0_seed20260511_off1020,2,phase3_proposed,5,1,1,0,0.2,0.0,5,1,1.0,1.0,nan
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfA_frontloaded_1_seed20260512_off1080,2,phase3_proposed,3,0,0,0,0.0,0.0,2,0,0.6666666666666666,0.0,nan
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfB_backloaded_0_seed20260521_off1140,2,phase3_proposed,3,1,1,1,0.3333333333333333,1.0,3,1,1.0,1.0,nan
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfB_backloaded_1_seed20260522_off1200,2,phase3_proposed,3,1,0,0,0.0,0.0,3,1,1.0,1.0,nan
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfC_interleaved_0_seed20260611_off1260,2,phase3_proposed,5,1,0,1,0.0,1.0,4,1,0.8,1.0,0.19999999999999998
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfC_interleaved_1_seed20260612_off1320,2,phase3_proposed,6,1,0,0,0.0,0.0,6,1,1.0,1.0,nan
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfD_tailheavy_0_seed20260621_off1380,2,phase3_proposed,2,0,0,0,0.0,0.0,2,0,1.0,0.0,nan
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfD_tailheavy_1_seed20260622_off1440,2,phase3_proposed,1,0,0,0,0.0,0.0,1,0,1.0,0.0,nan
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfA_frontloaded_0_seed20260511_off1020,1,source_frozen_transfer,144,14,8,1,0.05555555555555555,0.07142857142857142,126,14,0.875,1.0,0.08812524861758826
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfA_frontloaded_1_seed20260512_off1080,1,source_frozen_transfer,126,18,6,2,0.047619047619047616,0.1111111111111111,107,18,0.8492063492063492,1.0,0.09455779434075375
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfB_backloaded_0_seed20260521_off1140,1,source_frozen_transfer,105,7,2,1,0.01904761904761905,0.14285714285714285,78,7,0.7428571428571429,1.0,0.09350176255369545
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfB_backloaded_1_seed20260522_off1200,1,source_frozen_transfer,107,21,5,2,0.04672897196261682,0.09523809523809523,89,21,0.8317757009345794,1.0,0.09729628200172852
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfC_interleaved_0_seed20260611_off1260,1,source_frozen_transfer,101,2,8,1,0.07920792079207921,0.5,91,2,0.900990099009901,1.0,0.10146490513094977
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfC_interleaved_1_seed20260612_off1320,1,source_frozen_transfer,91,19,3,0,0.03296703296703297,0.0,75,18,0.8241758241758241,0.9473684210526315,0.07158989491516535
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfD_tailheavy_0_seed20260621_off1380,1,source_frozen_transfer,90,17,4,3,0.044444444444444446,0.17647058823529413,83,17,0.9222222222222223,1.0,0.0700000000000001
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfD_tailheavy_1_seed20260622_off1440,1,source_frozen_transfer,74,10,3,0,0.04054054054054054,0.0,66,10,0.8918918918918919,1.0,0.062439054105446264
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfA_frontloaded_0_seed20260511_off1020,2,source_frozen_transfer,189,17,9,1,0.047619047619047616,0.058823529411764705,155,17,0.8201058201058201,1.0,0.1004262392039324
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfA_frontloaded_1_seed20260512_off1080,2,source_frozen_transfer,181,21,9,2,0.049723756906077346,0.09523809523809523,147,21,0.8121546961325967,1.0,0.10796039792128301
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfB_backloaded_0_seed20260521_off1140,2,source_frozen_transfer,161,9,6,1,0.037267080745341616,0.1111111111111111,124,9,0.7701863354037267,1.0,0.10930254126931448
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfB_backloaded_1_seed20260522_off1200,2,source_frozen_transfer,136,23,7,2,0.051470588235294115,0.08695652173913043,109,23,0.8014705882352942,1.0,0.11078234188139971
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfC_interleaved_0_seed20260611_off1260,2,source_frozen_transfer,131,2,10,1,0.07633587786259542,0.5,107,2,0.816793893129771,1.0,0.1408992881988754
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfC_interleaved_1_seed20260612_off1320,2,source_frozen_transfer,119,32,2,1,0.01680672268907563,0.03125,90,31,0.7563025210084033,0.96875,0.07089207885136858
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfD_tailheavy_0_seed20260621_off1380,2,source_frozen_transfer,102,24,5,3,0.049019607843137254,0.125,91,24,0.8921568627450981,1.0,0.0805288342561036
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfD_tailheavy_1_seed20260622_off1440,2,source_frozen_transfer,104,12,5,1,0.04807692307692308,0.08333333333333333,79,12,0.7596153846153846,1.0,0.12241329578528207
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfA_frontloaded_0_seed20260511_off1020,1,topk_expected_consequence,116,17,8,1,0.06896551724137931,0.058823529411764705,104,17,0.896551724137931,1.0,0.08484150229612568
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfA_frontloaded_1_seed20260512_off1080,1,topk_expected_consequence,126,22,4,2,0.031746031746031744,0.09090909090909091,112,22,0.8888888888888888,1.0,0.06644205733865323
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfB_backloaded_0_seed20260521_off1140,1,topk_expected_consequence,86,9,3,1,0.03488372093023256,0.1111111111111111,66,9,0.7674418604651163,1.0,0.10826639239215355
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfB_backloaded_1_seed20260522_off1200,1,topk_expected_consequence,96,23,7,2,0.07291666666666667,0.08695652173913043,78,23,0.8125,1.0,0.12075370862136978
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfC_interleaved_0_seed20260611_off1260,1,topk_expected_consequence,93,1,9,1,0.0967741935483871,1.0,84,1,0.9032258064516129,1.0,0.11227217828476795
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfC_interleaved_1_seed20260612_off1320,1,topk_expected_consequence,79,18,1,1,0.012658227848101266,0.05555555555555555,69,18,0.8734177215189873,1.0,0.04919189679432813
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfD_tailheavy_0_seed20260621_off1380,1,topk_expected_consequence,70,19,3,2,0.04285714285714286,0.10526315789473684,65,19,0.9285714285714286,1.0,0.05952380952380958
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfD_tailheavy_1_seed20260622_off1440,1,topk_expected_consequence,70,9,2,0,0.02857142857142857,0.0,62,9,0.8857142857142857,1.0,0.05409852875979855
holdout_variant_distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfA_frontloaded_0_seed20260511_off1020,2,topk_expected_consequence,165,17,9,1,0.05454545454545454,0.058823529411764705,140,17,0.8484848484848485,1.0,0.09621791787571435
