method,calibration_mode,alpha,fail_cap_quantile,B,n,recall,recall_median,scheduler_recall,scheduler_recall_median,backend_fail,backend_fail_median,cost,cost_median,unnecessary,unnecessary_median,served_ratio,served_ratio_median,served_attack_mass,served_attack_mass_median,backend_success_attack_mass,backend_success_attack_mass_median,clean_service,clean_service_median,recover_fail,recover_fail_median,delay_p50,delay_p50_median,delay_p95,delay_p95_median,average_service_time,average_service_time_median,average_service_cost,average_service_cost_median
TRBG-source,TRBG-source,0.1,0.95,1,8,0.09165344704797702,0.0968815415821501,0.09165344704797702,0.0968815415821501,100.875,95.0,0.39055694594358364,0.3761791173432909,12.0,12.5,0.557162979009066,0.5607348443964741,44.21875,44.675000000000004,10.29375,9.75,12.0,12.5,6.125,7.0,0.25,0.0,8.299999999999997,8.824999999999996,15.787441251784209,15.426578532845962,1.8284332897722568,1.7606636833822926
TRBG-source,TRBG-source,0.1,0.95,2,8,0.17620845045869415,0.191381320718355,0.17620845045869415,0.191381320718355,128.25,124.0,0.5352907252606501,0.5275671952120252,15.125,15.0,0.7453841629172597,0.752279981760146,68.15,62.349999999999994,19.8,19.25,15.125,15.0,7.875,8.5,0.0,0.0,6.156249999999998,6.674999999999997,20.376786274233424,18.471208191148023,1.8554965546699806,1.870786040397592
TRBG-source,TRBG-source,0.1,1.0,1,8,0.09165344704797702,0.0968815415821501,0.09165344704797701,0.0968815415821501,100.875,95.0,0.39055694594358364,0.3761791173432909,12.0,12.5,0.557162979009066,0.5607348443964741,44.21875,44.675000000000004,10.29375,9.75,12.0,12.5,6.125,7.0,0.25,0.0,8.299999999999997,8.824999999999996,15.787441251784209,15.426578532845962,1.8284332897722568,1.7606636833822926
TRBG-source,TRBG-source,0.1,1.0,2,8,0.17620845045869415,0.191381320718355,0.17620845045869413,0.19138132071835495,128.25,124.0,0.5352907252606501,0.5275671952120252,15.125,15.0,0.7453841629172597,0.752279981760146,68.15,62.349999999999994,19.8,19.25,15.125,15.0,7.875,8.5,0.0,0.0,6.156249999999998,6.674999999999997,20.376786274233424,18.471208191148023,1.8554965546699806,1.870786040397592
TRBG-source,TRBG-source,0.25,0.8,1,8,0.10474966040090183,0.10713598774885146,0.10474966040090183,0.10713598774885146,95.0,89.0,0.35921402371820266,0.3499256247864928,7.375,5.5,0.5359551187197095,0.5292295423874371,45.2625,45.95,12.16875,10.649999999999999,7.375,5.5,5.625,6.0,0.375,0.0,8.493749999999997,8.875,15.734427379903092,15.789391995770583,1.7443067151720073,1.719844291290999
TRBG-source,TRBG-source,0.25,0.8,2,8,0.17686809091736144,0.1829700715679896,0.17686809091736144,0.1829700715679896,124.5,120.5,0.5323543956212666,0.5175726385693485,12.75,12.5,0.7271494531136433,0.7588009387668018,67.1875,64.975,20.00625,18.375,12.75,12.5,7.5,8.5,0.0,0.0,7.581249999999997,8.0,20.08070006352886,18.68217492719681,1.904530526219231,1.9741372231390157
TRBG-source,TRBG-source,0.25,0.9,1,8,0.09651128990187044,0.09592138328637681,0.09651128990187044,0.09592138328637681,95.875,92.0,0.35609603649990923,0.34216069745598443,7.75,6.5,0.5350734672640702,0.5265816055289739,44.45625,44.0,10.9875,10.649999999999999,7.75,6.5,5.625,6.5,0.375,0.0,8.262499999999998,8.824999999999996,16.02783524886798,15.706803716520312,1.7309507538551077,1.7050283829431623
TRBG-source,TRBG-source,0.25,0.9,2,8,0.17161879110806144,0.18541250209571958,0.17161879110806144,0.18541250209571958,125.25,122.0,0.5209522559779116,0.5105408282472186,12.75,12.5,0.7279754550730702,0.747333048858545,67.2875,62.349999999999994,19.3125,18.375,12.75,12.5,7.75,8.5,0.0,0.0,6.524999999999997,7.0,20.420187857948612,18.50843575161123,1.8509562102982642,1.9207830737354796
TRBG-source,TRBG-source,0.25,0.95,1,8,0.09853917874047446,0.09921752933100156,0.09853917874047446,0.09921752933100156,98.0,92.5,0.36620599827559613,0.3552324486974772,7.75,6.5,0.54733403291115,0.5683658446816342,46.45,44.6,11.21875,10.649999999999999,7.75,6.5,5.875,7.0,0.25,0.0,7.956249999999997,8.049999999999997,15.696454871873092,14.79834267093219,1.7372276003528715,1.727328583720801
TRBG-source,TRBG-source,0.25,0.95,2,8,0.17347568533696078,0.18810791988547698,0.17347568533696078,0.18810791988547698,127.25,121.0,0.531903866770904,0.5354751037820371,12.75,12.5,0.7386093258866446,0.744426072114359,69.40625,62.099999999999994,19.4875,18.724999999999998,12.75,12.5,7.75,8.5,0.0,0.0,6.6062499999999975,6.774999999999999,20.348042458694472,18.875702496430584,1.8648772429212708,1.9602589255686915
TRBG-source,TRBG-source,0.25,1.0,1,8,0.09853917874047446,0.09921752933100156,0.09853917874047444,0.09921752933100156,98.0,92.5,0.36620599827559613,0.3552324486974772,7.75,6.5,0.54733403291115,0.5683658446816342,46.45,44.6,11.21875,10.649999999999999,7.75,6.5,5.875,7.0,0.25,0.0,7.956249999999997,8.049999999999997,15.696454871873092,14.79834267093219,1.7372276003528715,1.727328583720801
TRBG-source,TRBG-source,0.25,1.0,2,8,0.17347568533696078,0.18810791988547698,0.17347568533696073,0.18810791988547693,127.25,121.0,0.531903866770904,0.5354751037820371,12.75,12.5,0.7386093258866446,0.744426072114359,69.40625,62.099999999999994,19.4875,18.724999999999998,12.75,12.5,7.75,8.5,0.0,0.0,6.6062499999999975,6.774999999999999,20.348042458694472,18.875702496430584,1.8648772429212708,1.9602589255686915
TRBG-source,TRBG-source,0.5,0.8,1,8,0.10608546937523425,0.10713598774885146,0.10608546937523425,0.10713598774885146,94.875,90.0,0.3622583001232306,0.3522245539199974,7.125,5.5,0.5370915854179185,0.5294851347482927,45.8625,44.825,12.275,10.649999999999999,7.125,5.5,5.625,6.0,0.375,0.0,8.737499999999995,9.0,15.693647255923999,15.748212821701522,1.7579769381747086,1.753629444987698
TRBG-source,TRBG-source,0.5,0.8,2,8,0.17686809091736144,0.1829700715679896,0.17686809091736144,0.1829700715679896,121.5,118.0,0.5127398075778997,0.5071264325321728,10.25,9.0,0.7131466582979269,0.7519202048218476,67.125,64.77499999999999,20.00625,18.375,10.25,9.0,7.75,8.5,0.0,0.0,7.09375,6.625,20.60592765626377,18.70456182661759,1.8609352399912644,1.9469602306072016
TRBG-source,TRBG-source,0.5,0.9,1,8,0.09823851513582664,0.09592138328637681,0.09823851513582664,0.09592138328637681,95.625,91.5,0.35811610062150206,0.3464133506040462,7.75,6.0,0.5356074489891267,0.5316218868850449,44.68125,42.8,11.18125,10.649999999999999,7.75,6.0,5.625,6.5,0.375,0.0,8.506249999999996,8.849999999999994,16.089240175678352,15.829790845838293,1.7408219014976574,1.7191913094111682
TRBG-source,TRBG-source,0.5,0.9,2,8,0.1751339008358078,0.1829700715679896,0.1751339008358078,0.1829700715679896,122.0,118.5,0.5060290337299402,0.5057074662052712,10.25,9.0,0.7145481818443464,0.7404523149135909,67.375,62.15,19.74375,18.799999999999997,10.25,9.0,7.75,8.5,0.0,0.0,6.5624999999999964,6.849999999999994,20.52050104262019,18.639397333248827,1.8262879046937448,1.8565054985842449
TRBG-source,TRBG-source,0.5,0.95,1,8,0.10043285955317514,0.10048527780970339,0.10043285955317514,0.10048527780970339,97.875,92.5,0.36511574719670525,0.3498943685372461,7.75,6.0,0.5478025786538626,0.5640923404081299,46.981249999999996,44.0,11.425,10.649999999999999,7.75,6.0,5.875,6.5,0.25,0.0,8.299999999999994,8.449999999999989,15.829054914966516,14.994879923269163,1.7308352995628178,1.683395254254688
TRBG-source,TRBG-source,0.5,0.95,2,8,0.17773203495689044,0.18863044892648018,0.17773203495689044,0.18863044892648018,125.0,118.5,0.5221030323640785,0.5396371745624546,10.25,9.0,0.7301117824508516,0.7462662684019629,70.34375,63.474999999999994,19.9875,19.25,10.25,9.0,7.875,8.5,0.0,0.0,6.556249999999999,6.575000000000003,20.264170983577277,18.468940451351646,1.8447646835606322,1.869602585887165
TRBG-source,TRBG-source,0.5,1.0,1,8,0.10043285955317514,0.10048527780970339,0.10043285955317513,0.1004852778097034,97.875,92.5,0.36511574719670525,0.3498943685372461,7.75,6.0,0.5478025786538626,0.5640923404081299,46.981249999999996,44.0,11.425,10.649999999999999,7.75,6.0,5.875,6.5,0.25,0.0,8.299999999999994,8.449999999999989,15.829054914966516,14.994879923269163,1.7308352995628178,1.683395254254688
TRBG-source,TRBG-source,0.5,1.0,2,8,0.17773203495689044,0.18863044892648018,0.17773203495689038,0.18863044892648018,125.0,118.5,0.5221030323640785,0.5396371745624546,10.25,9.0,0.7301117824508516,0.7462662684019629,70.34375,63.474999999999994,19.9875,19.25,10.25,9.0,7.875,8.5,0.0,0.0,6.556249999999999,6.575000000000003,20.264170983577277,18.468940451351646,1.8447646835606322,1.869602585887165
TRBG-source,TRBG-source,1.0,0.8,1,8,0.09765384704804551,0.0908167380592201,0.09765384704804551,0.0908167380592201,88.5,86.5,0.3406206995148059,0.35298923510537605,6.375,5.0,0.5002916260162098,0.48709769762401345,43.04375,41.625,11.15625,10.174999999999999,6.375,5.0,5.625,5.5,0.0,0.0,8.049999999999999,8.074999999999996,16.767025095073404,16.049858070488636,1.7850620579792404,1.8293983678768235
TRBG-source,TRBG-source,1.0,0.8,2,8,0.17332733764853964,0.17551724137931035,0.17332733764853964,0.17551724137931035,117.125,118.0,0.5007145912703753,0.49984992974210457,10.0,9.0,0.6895559551246659,0.7421324941327074,65.8125,63.9,19.625,18.525,10.0,9.0,7.375,8.0,0.0,0.0,7.493749999999993,7.699999999999989,21.261950305006167,18.689154248083792,1.888207550412857,1.9856288654593848
TRBG-source,TRBG-source,1.0,0.9,1,8,0.09083218330761264,0.08828124110181645,0.09083218330761264,0.08828124110181645,89.75,86.0,0.3376723108329197,0.34085761988111135,7.125,6.0,0.5016239761053787,0.5004293951662373,42.4,40.85,10.2125,8.675,7.125,6.0,5.75,6.0,0.0,0.0,7.974999999999998,8.0,17.031254546491333,15.308072567585427,1.7535345687100543,1.7474449347112306
TRBG-source,TRBG-source,1.0,0.9,2,8,0.1691901291454071,0.17164931685100848,0.1691901291454071,0.17164931685100848,117.75,118.0,0.4994944373010303,0.495629786644673,10.125,9.0,0.690197281013949,0.7352517601877534,65.7625,62.325,19.043750000000003,18.525,10.125,9.0,7.375,8.0,0.0,0.0,6.9999999999999964,7.699999999999996,21.31552263928378,18.778847291778693,1.8722573740861612,1.9424578258453518
TRBG-source,TRBG-source,1.0,0.95,1,8,0.09283636545315585,0.09208448653792192,0.09283636545315585,0.09208448653792192,93.0,91.5,0.34522298292093523,0.33579266890267057,7.25,6.0,0.5181084042603327,0.5355994667921273,45.075,42.05,10.4375,9.05,7.25,6.0,6.125,6.5,0.0,0.0,8.006249999999998,8.149999999999999,16.600541940987203,14.834656578976968,1.7347578880880374,1.7318363706617543
TRBG-source,TRBG-source,1.0,0.95,2,8,0.17037316892686707,0.17164931685100848,0.17037316892686707,0.17164931685100848,120.375,117.5,0.512812829541936,0.519108763368616,10.0,9.0,0.7029679039642756,0.7323447834435673,68.41875,62.075,19.15625,18.974999999999998,10.0,9.0,7.625,8.0,0.0,0.0,6.706249999999997,6.5,21.202032453266416,18.85153083472351,1.8880111994879232,1.9446151619077563
TRBG-source,TRBG-source,1.0,1.0,1,8,0.09283636545315585,0.09208448653792192,0.09283636545315584,0.09208448653792192,93.0,91.5,0.34522298292093523,0.33579266890267057,7.25,6.0,0.5181084042603327,0.5355994667921273,45.075,42.05,10.4375,9.05,7.25,6.0,6.125,6.5,0.0,0.0,8.006249999999998,8.149999999999999,16.600541940987203,14.834656578976968,1.7347578880880374,1.7318363706617543
TRBG-source,TRBG-source,1.0,1.0,2,8,0.17037316892686707,0.17164931685100848,0.17037316892686705,0.17164931685100848,120.375,117.5,0.512812829541936,0.519108763368616,10.0,9.0,0.7029679039642756,0.7323447834435673,68.41875,62.075,19.15625,18.974999999999998,10.0,9.0,7.625,8.0,0.0,0.0,6.706249999999997,6.5,21.202032453266416,18.85153083472351,1.8880111994879232,1.9446151619077563
TRBG-source,TRBG-source,2.0,0.8,1,8,0.08698314074774266,0.08252105392125253,0.08698314074774266,0.08252105392125253,70.625,64.5,0.276745298716686,0.2828257168077606,5.0,4.0,0.39905700098165553,0.3674600253547622,37.662499999999994,36.2,10.00625,9.325,5.0,4.0,4.625,5.0,0.0,0.0,7.956249999999999,8.0,17.612733153952863,17.384796043958303,1.823096898048479,1.7299297927490833
TRBG-source,TRBG-source,2.0,0.8,2,8,0.15006675585353635,0.15732207792207792,0.15006675585353635,0.15732207792207792,89.875,86.0,0.38300952650707265,0.39536944039626903,6.75,6.0,0.531434426538308,0.5041917147180305,57.0625,56.099999999999994,17.112499999999997,16.299999999999997,6.75,6.0,5.75,6.0,0.0,0.0,6.868749999999997,6.8999999999999915,22.621403136637845,21.925723949468743,1.8920941287063773,1.9232122797481424
TRBG-source,TRBG-source,2.0,0.9,1,8,0.08221249646301548,0.07851811185915032,0.08221249646301548,0.07851811185915032,71.75,66.5,0.27727036680905714,0.2785633816073346,5.375,4.5,0.4013195597586256,0.37677381098433727,37.7375,36.625,9.274999999999999,8.25,5.375,4.5,4.75,5.5,0.0,0.0,8.187499999999998,8.0,18.207278075783005,17.594289776606864,1.8079609432642798,1.6881333771192941
TRBG-source,TRBG-source,2.0,0.9,2,8,0.14529814705741761,0.1408185919343814,0.14529814705741761,0.1408185919343814,90.5,86.0,0.38201334360149153,0.3987269613012232,7.125,6.0,0.5313703009785593,0.503936122357175,56.58125,56.625,16.362499999999997,16.825,7.125,6.0,5.625,6.0,0.0,0.0,6.268749999999999,7.0,22.81101391449541,21.73945888795636,1.8792176750082865,1.8857934168965784
TRBG-source,TRBG-source,2.0,0.95,1,8,0.08107330953034186,0.07851811185915032,0.08107330953034186,0.07851811185915032,74.875,69.5,0.2767331272277341,0.2822841546534669,5.375,4.5,0.4153824507180731,0.4063407352881037,40.175,39.9,9.087499999999999,7.65,5.375,4.5,5.375,6.0,0.0,0.0,7.9125,8.0,17.233785346391436,17.18426031718691,1.7419616383019594,1.687743049966649
TRBG-source,TRBG-source,2.0,0.95,2,8,0.14595525822352326,0.1408185919343814,0.14595525822352326,0.1408185919343814,93.5,92.0,0.390162674100077,0.4230767825588339,7.375,6.0,0.5464436350407487,0.5366621682411157,59.41875,58.075,16.44375,17.075,7.375,6.0,6.25,6.5,0.0,0.0,6.506249999999996,6.974999999999994,23.175308114985725,21.45475292592822,1.8556003448403482,1.8064665910602136
TRBG-source,TRBG-source,2.0,1.0,1,8,0.08107330953034186,0.07851811185915032,0.08107330953034186,0.07851811185915031,74.875,69.5,0.2767331272277341,0.2822841546534669,5.375,4.5,0.4153824507180731,0.4063407352881037,40.175,39.9,9.087499999999999,7.65,5.375,4.5,5.375,6.0,0.0,0.0,7.9125,8.0,17.233785346391436,17.18426031718691,1.7419616383019594,1.687743049966649
TRBG-source,TRBG-source,2.0,1.0,2,8,0.14595525822352326,0.1408185919343814,0.14595525822352323,0.1408185919343814,93.5,92.0,0.390162674100077,0.4230767825588339,7.375,6.0,0.5464436350407487,0.5366621682411157,59.41875,58.075,16.44375,17.075,7.375,6.0,6.25,6.5,0.0,0.0,6.506249999999996,6.974999999999994,23.175308114985725,21.45475292592822,1.8556003448403482,1.8064665910602136
